comment_id,event_id,text,llm_stance,is_trash,verified_label,notes
cmt_education_009_0230,education_009,ở Việt Nam chúng ta bệnh thành tích nó còn nặng lắm. làm sao phải loại bỏ đc chúng ra khỏi xã hội. thì xa hội này mới phát triển đc..,tiêu cực,False,,
cmt_education_009_0244,education_009,Không có bất cứ lý do hay cái cớ nào đủ sức để bào chữa cho hành động vô lương tâm và bất nhân của cô giáo này,tiêu cực,False,,
cmt_education_037_0237,education_037,"Cũng toàn là từ Bộ GD ra hết , toàn là cái đám ăn hại , phá nát cái GD chứ ko xây thêm đc cái gì .",tiêu cực,False,,
cmt_education_017_0372,education_017,Thì xong phát trùng tăng luôn à :)),rác,True,,
cmt_education011_0001_r19,education_011,Ghê vậy á. Ông thầy này sao dụ đc nhiều PH vậy ta.,rác,True,,
cmt_education_037_0286,education_037,riết r cái gì cũng làm khó hết mốt nguyên nước có vài người đậu đại học,tiêu cực,False,,
cmt_education_005_0257,education_005,cô bị ngớ à,rác,True,,
cmt_education020_0004_r05,education_020,"TienTuyen Cao  thì vào cấp 3 còn căng hơn cả ĐH đấy nhé ,,nhìn HS học ngày đêm ,PH lo lắng mà cũng mệt theo ,",tiêu cực,False,,
cmt_education_037_0128,education_037,Đúng rồi nên tổ chức thi,tích cực,False,,
cmt_education_011_0291,education_011,Bàn làm việc của lãnh đạo trường học oách quá,tiêu cực,False,,
cmt_education007_0005_r01,education_007,Minh Thắng  quan trọng xếp nghịch lương đừng để thiệt thòi cho các cháu,trung lập,False,,
cmt_education011_0020_r12,education_011,Hồng Diệu trường tư chị,rác,True,,
cmt_education_015_0013,education_015,Hơi muộn nhưng may vẫn còn kịp!,tích cực,False,,
cmt_education_020_0324,education_020,"Đề toán ông thầy dạy giải tích tui còn kêu lên:""ối giồi ôi năm nay tụi nhỏ thi cái đề này á""
Còn đề anh thì người Tây nhìn vào chửi tiếng việt luôn 😆😆",tiêu cực,False,,
cmt_education_009_0038,education_009,"Khoa, Thọ, hên hổng phải con em, chứ mà là con em thì con đ* này chết mẹ với em rồi, đm đọc mà cay dùm th nhỏ",tiêu cực,False,,
cmt_education_040_0123_r01,education_040,Hà Kim Ngân hịi,rác,True,,
cmt_education017_0007_r12,education_017,"Thịnh Trần dc học máy tính ok, nhưng cả trường chỉ có cỡ 100 cái cho tất cả các lớp, đi thi tốt nghiệp k thể chia ca ra để thi dc. thứ 2 là hoc bt thì chỉ cần có mạng học, nhưng thi tốt nghiệp là cực kỳ quan trong, liệu có bị hack hay đảm bảo cấu hình máy để sử dụng k?",tiêu cực,False,,
cmt_education_011_0083,education_011,"Loại này mà làm hiệu trưởng thì hỏng cả ngành giáo dục. Nghe đâu tìm người phát tán video để xử phạt thì rõ pháp luật để trưng thật sự, người cần trừng trị là cái loại này. Phẫn nộ, quá phẫn nộ!",tiêu cực,False,,
cmt_education_017_0228_r02,education_017,Quyênn Quyênn gần sân bay là thi xog xklđ luôn r đó 😘,rác,True,,
cmt_education007_0002_r09,education_007,Đủ điều kiện được học còn khó 🤣,tiêu cực,False,,
cmt_education_017_0216,education_017,thi xong mỗi e 1 xe cứu thương,tiêu cực,False,,
cmt_education_037_0001_r06,education_037,Nguyễn Tấn Vân Xuân học bạ bị các th cô chủ nhiệm sửa muốn hết r trừ mấy điểm thi . Thôi dẹp học bạ cũng tốt tránh tình trạng ko đi học thêm bị đỳ điểm,tích cực,False,,
cmt_education018_0005_r04,education_018,"SereneWallaby8773  mình biết mà, mình joke thoi b oi😭 chứ mà chuyển máy móc từ txuan lên hola cũng ốm",trung lập,False,,
cmt_education_009_0051,education_009,Dm la con chau tao la chet me. Tao de ra tat vo mu lồn cho khỏi đụ luon,rác,True,,
cmt_education018_0002_r04,education_018,Người tham gia ẩn danh 494 cmt bị ng* là được:)),trung lập,False,,
cmt_education_017_0079,education_017,Aisss có thôi đi ko,rác,True,,
cmt_education_005_0184,education_005,Nghe bảo là ko học thêm cô cô đì đó:)),tiêu cực,False,,
cmt_education_040_0171,education_040,Lê Quang Định đại ca ý kiến lên bộ đúng hong,tích cực,False,,
cmt_education_011_0490,education_011,"Con sâu bỏ dầu nồi canh, lm ô uế cả ngành gd",tiêu cực,False,,
cmt_education005_0011_r03,education_005,Nói ra biết ngay là thằng ngu rồi. Đang dạy ở trường nào vậy?,tiêu cực,False,,
cmt_education_040_0001_r02,education_040,Bộ Giáo dục và Đào tạo,rác,True,,
cmt_education_017_0166,education_017,"Chưa kịp hoảng hồn vì đề thi thì đã chết vì kquả :)))
Bgd tâm lý ghê :))",trung lập,False,,
cmt_education011_0069_r01,education_011,Hương Hào công nhận thầy này tài,rác,True,,
cmt_education_017_0025,education_017,"Sao cứ thí điểm, cả thế hệ chứ đâu phải đàn chuột bạch, chuẩn bị thì kg ra gì tối ngày cứ làm đại rồi hậu quả là trẻ con chịu, một nền giáo dục tồi trên thế giới",tiêu cực,False,,
cmt_education_009_0273,education_009,Sao bọn này nó làm vậy k bị đi tù mà bị kiểm điểm k vậy,tiêu cực,False,,
cmt_education020_0006_r05,education_020,Huyền Mai vâng phụ huynh nào có con 2k7 mới hiểu độ khó và mở rộng quá ko nên có của đề kể cả toán . văn.anh luôn,rác,True,,
cmt_education017_0006_r05,education_017,Cuong Viet Chỉ người không chịu học là sợ thi trên máy trực tuyến thôi,tích cực,False,,
cmt_education_007_0010,education_007,"Sắp tới đề nghị bộ giáo dục nghiên cứu đào tạo thêm Giáo viên CKI, Giáo viên CKII… để khỏi phải quy đổi, sắp xếp gì cho mệt, hoà cả làng 😁",trung lập,False,,
cmt_education_009_0249,education_009,"Nên xem lại nề nếp của Trường, có đáng để đạt danh hiệu gì ko, vì 231 cái tát nó phải đi từ 10 cái, 20, 30, 50, 100, ...rồi mới lên tới 231cai, nghĩa là cả một thời gian dài mà sao nội bộ nhà trường ko biết.... Nguy hiểm thật, hay là vì chạy theo Thành Tich....căn bệnh nguy hiểm của a Thời đại",ý kiến riêng,False,,
cmt_education007_0004_r10,education_007,"Lê Đức Khiêm mày vô fb tao, thấy mẹ tao 85t, từng nhồi máu cơ tim mà giờ vẫn sống và khoẻ ko?",trung lập,False,,
cmt_education_009_0206,education_009,Cô giáo đó đã cho một minh chứng thuyết phục về ảnh hưởng của xã hội và nền giáo dục nước nhà,tiêu cực,False,,
cmt_education011_0014_r02,education_011,Tui thiệccccc🤭,rác,True,,
cmt_education015_0002_r22,education_015,Thang Tran thần đằng.. t nói so sánh môn tiếng anh với môn lịch sử.. m lôi cái trường vào lmj.. t chỉ so sánh 2 môn học còn trường t chả lq j,trung lập,False,,
cmt_education_039_0011,education_039,rồi cái số hotline em gọi 2 số cháy máy mà k bắt máy là sao ạ là mình tư vấn tuyển sinh chưa,tiêu cực,False,,
cmt_education_007_0099,education_007,"tôi đề nghị xếp lương riêng, chứ lúc nào cũng thấy kêu đặc thù",ý kiến riêng,False,,
cmt_education_007_0362,education_007,"Cảm ơn Em cho rõ ràng hơn là Khi nào cấp cái bằng khác với cái chứng chỉ là ở chỗ nào....
Bộ giáo dục quản lí khác với Bộ y tế chỗ nào 
Bác lương ở các bằng với chứng chỉ khác nhau không...
Cảm ơn mọi người nha",trung lập,False,,
cmt_education_037_0164,education_037,"Con tui học ngày học đêm để đạt học bạ loại giỏi. Bây giờ lại đòi bỏ xét học bạ? Mấy ông bà quản lý giáo dục thay đổi xoành xoạch như vậy thì trình quản lý của các ông quá kém, nên từ chức đi để cho tụi nhỏ được nhờ.",tiêu cực,False,,
cmt_education_017_0496,education_017,Thi viết vẫn tốt hơn,tiêu cực,False,,
cmt_education_017_0646,education_017,"Bán, mua, thay, luộc linh kiện pc rất vui mừng đc hợp tác với quý cơ quan có yêu cầu.hehehe",tích cực,False,,
cmt_education007_0002_r15,education_007,"Hoàng Mạnh .....xin cảm ơn bạn Hoàng Mạnh đã phản hồi bình luận của tôi ạ ! Tôi là bệnh nhân nên có lỡ lời bốc khoác một chút cũng chữa thể bằng các bác sĩ , thầy thuốc bấy nay họ bốc feet cả lý thuyết lẫn thực hành ạ ! Chắc độ khóc lác của tôi còn thua xa các vị được học 6 ÷ 9 năm có bài bài giảng giải đường hoàng ???  Thôi tập chung chuyên môn tôi sẽ hỏi những câu hỏi mà bệnh nhân hay hỏi để  các bác sĩ , thầy thuốc trả lời công khai trên công luận để mọi người cùng được biết nhé ! Nhớ là đừng im lặng không trả lời coi như chấm hết luôn khỏi đợi tới hạn chót 31/12/2025 : dạ dầy người có tiết ra được a xít hay không ? Đau dạ dầy có phải nguyên nhân do dạ dầy bn tiết dư a xít hay không ? Thuốc chữa bệnh đau dạ dầy bác sĩ thầy thuốc kê toa cho bệnh nhân uống hay tiêm có tác dụng chữa khỏi bệnh đau dạ dầy không ? Tại sao lý thuyết của y học hiện đại các bác sĩ vẫn nói : do dạ dầy bn tiết ra a xít khi tiết dư thì gây viêm loét và trào ngược dạ dầy , gây viêm họng , viêm xoang , ung thư vòm họng ! Một nghịch lý hóa  học khi viết ra đến trẻ phổ thông đọc câu văn cũng hiểu đó là điều không thể vì nếu dạ dầy tiết ra a xít để tiêu hóa thức ăn thì khi tiết dư a xít nó phải giúp cơ thể ăn nhiêyf và dễ tiêu hóa hơn cớ sao cơ thể người bệnh lại ăn không tiêu , chướng bụng , đầy hơi , trào ngược ra họng ????  Câu văn mà trẻ phổ thông cũng biét ngược , nghịch tai vậy mà thầy thuốc , bác sĩ học 6 năm ra lại nói như vẹt học nói mà không biết sai ?  Hay cố tình lấy tấm bằng doctor - bác sĩ để muốn nói gì thì nói , làm gì thì làm vẫn là bác sĩ ???",tích cực,False,,
cmt_education_005_0099,education_005,Rồi sao phải giấu tên cô giáo,trung lập,False,,
cmt_education_017_0691,education_017,Đến t thì chắc thi bằng máy lọc nước 😇,ý kiến riêng,False,,
cmt_education_037_0186,education_037,Nên giữ. Phải đánh giá và tôn trọng quá trình học tập của học sinh,tích cực,False,,
cmt_education_017_0334,education_017,Chán cái kiểu cải cách của bộ giáo dục này quá  .,tiêu cực,False,,
cmt_education_011_0461,education_011,Tội cho các anh chồng của những cô giáo viên,tiêu cực,False,,
cmt_education004_0001_r09,education_004,"Giàng A Say vấn đề là phải có đơn, có bằng chứng, đủ hiệu ứng nữa",ý kiến riêng,False,,
cmt_education_039_0009,education_039,"Nhà trường xem xét❌️
Nhà trường trấn an học sinh✅️
Chưa thấy cái gì đc giải quyết",tiêu cực,False,,
cmt_education_037_0088,education_037,"Thi là công bằng nhất , không thi điểm tốt thì rớt, bé nào có thực lực thì đậu",tích cực,False,,
cmt_education_011_0143,education_011,Thầy cô là người lái dò,tiêu cực,False,,
cmt_education_011_0435,education_011,"Ầy, cái mặt khầy rành rành trong cờ nhíp mà vẫn cãi đc. Botay",tiêu cực,False,,
cmt_education007_0007_r09,education_007,Bụi Trần một cái tên đã nói lên tất cả. Họ có trình độ “chuyên khoa” nghĩa là họ chỉ chuyên về 1 lĩnh vực cụ thể trong vô vàn lĩnh vực y tế mà,trung lập,False,,
cmt_education_009_0179,education_009,Bài viết hay quá chị oi! Cứ cho con mình nói lên quan điểm của bé . Ngoan ngoãn quá ko hẳn tốt đâu. Bé nhà e gặp trường hợp vậy cũng ko tát bạn và sẽ chạy ra khỏi lớp kêu gọi các cô giáo hoặc hiệu trưởng hoặc ra ngoài đường hô luôn á,tích cực,False,,
cmt_education002_0001_r01,education_002,Hocmai.vn THPT Xin cho em hỏi chứng chỉ Toeic có được cộng điểm không và được cộng bao nhiêu điểm ?,trung lập,False,,
cmt_education_011_0192,education_011,Thầy dạy thế này mấy e 12 tuổi đẻ là  đúng rồi,tiêu cực,False,,
cmt_education_038_0133,education_038,Chuyển hết sang dạy tiếng Anh khỏi nói tiếng việt luôn cho Phổ thông ạ,ý kiến riêng,False,,
cmt_education_037_0098,education_037,Bỏ luôn đi=))),tích cực,False,,
cmt_education_018_0064,education_018,Các trường ĐH ra khỏi nội đô .HN đỡ tắc đường..,rác,True,,
cmt_education_004_0145,education_004,"cả nghìn học sinh sinh viên, rồi bạn bè ở các trường khác kiểu gì cũng trao đổi, các bác này quản lý mà nghĩ chán quá, cái kim trong bọc có ngày vẫn lòi ra đây nguyên bó kim thì nó chả xổ ngay ra ngoài",ý kiến riêng,False,,
cmt_education015_0007_r02,education_015,"Bùi Mạnh Dũng nói rõ ra cháu, sao phải mập mờ :)",trung lập,False,,
cmt_education011_0003_r01,education_011,Trần Thanh Lâm bình luận hài hước rứa 😆,rác,True,,
cmt_education_039_0001_r05,education_039,Bella Le dạ em đang lên trường hỏi rùi ạ,trung lập,False,,
cmt_education_037_0242,education_037,"Giáo viên là người đầu tiên ủng hộ quyết định này, thông tin đã có từ 2 năm trước mà chưa thực hiện",tích cực,False,,
cmt_education_018_0239,education_018,"Không di chuyển được đâu,như FPT ở phố nào cũng có lớp học, như lớp mẫu giáo rồi 👁️⚖😬😬😬😬",trung lập,False,,
cmt_education_018_0070,education_018,"Nên vậy, thấy hs C3 vất vả quá",trung lập,False,,
cmt_education_018_0258,education_018,"Cho cả cao đẳng,trung cấp,nghề,bệnh viện lớn ra ngoài luôn",trung lập,False,,
cmt_education_017_0362,education_017,"Máy đơ,load chậm,mất kết nối",tiêu cực,False,,
