comment_id,event_id,text,llm_emotion,is_trash,verified_label,notes
cmt_showbiz_004_0224,showbiz_004,"Luật pháp Việt Nam không có tính răn đe cho nên tội phạm các loại từ người dân hiền lành làm nghề chân chính như chăn nuôi,trồng trọt cũng đã tham lam là dùng thuốc độc hại cây chóng ra trái, con giống nhanh lớn để bán, doanh nhân thì buôn bán hàng giả lừa khách hàng để kiếm lời, cán bộ lãnh đạo thì tham nhũng, bắt tay với tội phạm để làm giàu cho bản thân, gia đình, giáo dục thì không quan tâm đến giáo dục đến nhận cách, đến lịch sử, nếu không sớm đi quan tâm đến những điều này thì không biết rồi đất nước sẽ đi về đâu.",Trung lập,False,,
cmt_showbiz021_0007_r02,showbiz_021,"Bảo Bảo Á khôi chắc cuộc thi sắc đẹp làng, xã tổ chức 🤣🤣",Cà khịa,False,,
cmt_showbiz011_0047_r05,showbiz_011,Khải Nguyên 13.12.21 hoặc 13.1.22 - xem thời gian thay avatar là thấy. Pháo mới tròn 18 đã tà lưa luôn đm,Phẫn nộ,False,,
cmt_showbiz_020_1784,showbiz_020,Truốt,,True,,
cmt_showbiz005_0003_r22,showbiz_005,Huyền Jimmy hơn bạn là đc 🫶,,True,,
cmt_showbiz_020_1605,showbiz_020,Chuc Lien Tran còn mỹ phẩm dùng k kkk,,True,,
cmt_showbiz018_0028_r03,showbiz_018,Thủy Tiên năng lượng chị em :)),,True,,
cmt_showbiz_033_1949_r48,showbiz_033,"Ngọc Trâm về vận động bà con dòng họ gom tiền đưa mình, hứa danh dự 1 tỷ làm từ thiện 300tr.",Trung lập,False,,
cmt_showbiz_020_2016,showbiz_020,Phương Thảo,,True,,
cmt_showbiz_033_1949_r17,showbiz_033,"Ngọc Trâm   nếu nó tốt mà vào tù hả e, e nhìn vào tù vì lí do gì ko ? e nghĩ tự nhiên ngta mừng vì nó bị bắt ah",Trung lập,False,,
cmt_showbiz_044_1799,showbiz_034,Xác ăn vậy mà không thấy nghẹn nhỉ,Trung lập,False,,
cmt_showbiz_001_0010,showbiz_001,Rác mạng chứ idol gì. Cần nghiêm trị đối tượng này - 1 tư tưởng lệch lạc và lối sống sa đọa.,Phẫn nộ,False,,
cmt_showbiz_044_1935,showbiz_034,Quỳnh Nhi nhót nha em,,True,,
cmt_showbiz_018_0455,showbiz_018,Cãi nhau thì cãi mà gỡ nhẫn ra là không được nhé 👌,Trung lập,False,,
cmt_showbiz_043_1582,showbiz_033,Vch.. cô thoa 🥲🥲🥲,Trung lập,False,,
cmt_showbiz020_2829_r55,showbiz_020,Kimchon Quân thật ra người có tiền như nó trước khi làm nó cũng nhờ thầy soi hướng cả rồi bạn ơi. Xem Phong thuỷ đủ rồi nó mới làm. Đầu nó có sạn cả chứ ko tự nhiên đâu. Với lại làm lăng mộ đá như kia cũng bình thường chứ ko phải dạng hoành tráng hay độc đáo gì cả.mình làm bên đá mỹ nghệ nên mình biết. Khu này thuộc dạng thường mà.,Trung lập,False,,
cmt_showbiz023_0003_r32,showbiz_023,Hoa Nguyen m tuổi gì mà đòi thích nta,,True,,
cmt_showbiz_020_2684,showbiz_020,Nong Thu Nguyet sắp bị bế,,True,,
cmt_showbiz_033_1978_r40,showbiz_033,Hà Nguyên 👍,,True,,
cmt_showbiz_018_0098,showbiz_018,Kệcụchúngmày,,True,,
cmt_showbiz004_0013_r03,showbiz_004,Mei Mei công nhận toàn chúa ôn chúa ngục .bênh bất chấp bà ơi,Cà khịa,False,,
cmt_showbiz_012_0124,showbiz_012,"Dạo này Diễn viên ,DJ , ca sĩ, người mẫu , hoa hậu gì rủ nhau đi tù hết",Cà khịa,False,,
cmt_showbiz009_0009_r14,showbiz_009,"accis điển hình của mấy tk dở chứ ngọc kem chả đầy job ra thiếu qq j mà sự vs chả nghiệp, ngồi nhà chơi game mà cứ lm như thời gian làm của tk đó hết cả ngày vậy, hãm cành cạch",Cà khịa,False,,
cmt_showbiz_033_1160_r03,showbiz_033,Thanh Thanh Nhàn à ra thế 😆. Bạn nợ dai nhỉ,,True,,
cmt_showbiz_019_0054,showbiz_019,Thông tin: https://dantri.com.vn/phap-luat/do-quai-cua-hoa-hau-thuy-tien-trong-vu-ban-keo-kera-20250907233804514.htm,,True,,
cmt_showbiz_012_0107,showbiz_012,Lừa đảo từ năm 2008 đến giờ mới bắt quá muộn,Phẫn nộ,False,,
cmt_showbiz019_0008_r09,showbiz_019,"Vân Tít dùng hình ảnh dân cp thì phải trả lại cái gì đó cho dân họ, chứ ủng hộ cái gì? Thử ko trả gì cho dân thì dân có cho quay không? 2 bênh giúp nhau mà mỗi mình ql hưởng vinh quang?",Cà khịa,False,,
cmt_showbiz_018_0409,showbiz_018,Mấy ng thường dạy đạo lý yêu thì thấy hay chia tay và cãi nhau dữ lắm,Trung lập,False,,
cmt_showbiz004_0001_r01,showbiz_004,Bich Ngoc Nguyen có tài mà không có đức,Cà khịa,False,,
cmt_showbiz_024_0134,showbiz_024,Tòa Ko chơi nên tòa Ko hiểu dc đâu,,True,,
cmt_showbiz_020_2305,showbiz_020,Nguyễn Thị Loan,,True,,
cmt_showbiz_004_0002,showbiz_004,"Nuôi cho thật béo rồi thịt, còn rất nhiều con béo béo khác sắp vào lò mổ! 😁",Cà khịa,False,,
cmt_showbiz020_1370_r04,showbiz_020,Hương Lan may chưa có tiền mà theo em ạ,,True,,
cmt_showbiz_033_1952_r27,showbiz_033,Hoài Thanh phải bị bắt thật không ạ?,,True,,
cmt_showbiz_034_0008_r01,showbiz_034,Thuy Nguyen vì họ có tiền.chứ bắt nghèo lắm j cho chặt chỗ. Tốn cơm nhà nước,Phẫn nộ,False,,
cmt_showbiz_020_0421,showbiz_020,K bjt đọc ntn,Trung lập,False,,
cmt_showbiz011_0014_r01,showbiz_011,Quang Nguyen dơ cái néc lên xem có thâm k nào 🤣,Cà khịa,False,,
cmt_showbiz_019_0342,showbiz_019,Con này hay lên game show giả ngu giả khờ giả nai đồ nà 😂,Trung lập,False,,
cmt_showbiz_044_0711,showbiz_034,Uh hết cho miền bắc khắc phục bão lũ🤣,Trung lập,False,,
cmt_showbiz_034_0651_r02,showbiz_034,Thuỳ Trang  gieo nhân nào gặt quả đó thôi em. Ko tránh đc Luật nhân quả,Trung lập,False,,
cmt_showbiz021_0003_r10,showbiz_021,Thanh Nam người ta bán cái mác là chính chứ cl có loz ấy :)),Cà khịa,False,,
cmt_showbiz_018_0123,showbiz_018,"Mình thì vốn ko thích cặp này. Nhưng vài người châm biếm hay cười trên nỗi đau của người ta thì cũng chả tốt lành gì. Người ta yêu nhau là thật, kết thúc cũng là thật. Mưa đến đâu mát mặt đến đó, chúng ta ko cần hâm mộ, cũng ko cần bĩu môi lên chê bai khi người ta kết thúc, tại nhân quả tuần hoàn đấy. Lo sống tốt cuộc đời mình, lúc còn yêu ai thì tử tế hết lòng là được, chuyện tương lai đừng nói trước chi cho vội.",Trung lập,False,,
cmt_showbiz_020_3329,showbiz_020,"k nói về cái khác, nói về việc đối xử với nhân viên, anh em họ hàng dâu con trong nhà cô này quá tốt, còn việc khác trong kinh doanh tôi k bàn đến, giờ ai mà chẳng gian lận😌. đi làm công nhân may phế con hàng sợ bị chửi đang còn đi hàng lậu kìa.",Trung lập,False,,
cmt_showbiz_043_1785,showbiz_033,Giờ nếu liên quan đến thuế thì cứ khắc phục là xong ko phải đi tù nhé trừ khi hàng giả.,Trung lập,False,,
cmt_showbiz_020_0941,showbiz_020,"Ai Zàaa,quá chời chuỵ mai",,True,,
cmt_showbiz_043_1004,showbiz_033,Vẫn nghĩ là có Ô To,Trung lập,False,,
cmt_showbiz_018_0342,showbiz_018,Nhìn mặt th này t ko thẩm nổi á,Trung lập,False,,
cmt_showbiz_043_0547,showbiz_033,Vì nó biết trước sẽ có ngày này,Trung lập,False,,
cmt_showbiz_033_0021_r18,showbiz_033,"Lê Hồng Nhung đúng rồi b, với có cơ to mà",,True,,
cmt_showbiz_043_1614,showbiz_033,"Bị bắt mà tươi thế, chắc nó biết án nhẹ đi mấy năm là về thôi",Trung lập,False,,
cmt_showbiz_019_0319,showbiz_019,"Xong rồi thì thôi ... Được đồng nào thì hay đồng ấy, thế thôi ... Không bị phạt tiền là may rồi (!!!).",Trung lập,False,,
cmt_showbiz019_0002_r19,showbiz_019,Bí Mật Showbiz hoa hậu bận đi xé giấy nợ rồi 😂,Cà khịa,False,,
cmt_showbiz_034_0970_r01,showbiz_034,Trangg Nguyễn t 1 ngàn cũg k coá.kkkk,,True,,
cmt_showbiz_030_0199,showbiz_030,"Mua vĩnh viễn rồi thì cầm giấy tờ ra toà nói chuyện chị nha, lên đây ai mà giải quyết cho chị được, con chị DAV là cái chị có mấy bài không làm mà muốn có ăn phải không mọi người, con đó là con hàm lừa chứ ca sĩ gì",Trung lập,False,,
cmt_showbiz_020_2200,showbiz_020,Heo Béo Phì,,True,,
cmt_showbiz_033_0001_r29,showbiz_033,Hồng Chill thế thì ai cũng mong có tiền rồi vào tù nhỉ? :))),Cà khịa,False,,
cmt_showbiz_020_0269,showbiz_020,Cánh tay nối dài Long Trần ở Ohio Mỹ giúp rửa tiền và giữ tiền dùm vc Mailisa https://www.facebook.com/share/p/1QSsUtFZn5/?mibextid=wwXIfr,,True,,
cmt_showbiz_013_0111,showbiz_013,Cho con này không đúng chỗ rồi môi người khác tìm hiểu nó cho kỉ rồi bây giờ nhà còn giàu gấn mấy những người khác luôn đó,Trung lập,False,,
cmt_showbiz_004_0149,showbiz_004,Vừa rồi tự nhiên cứ cố tẩy trắng bằng mấy cái trò cosplay búp bê ăn mặc kín đáo chụp ảnh khắp nơi là t thấy có điềm rồi.,Cà khịa,False,,
cmt_showbiz018_0016_r01,showbiz_018,Thanh Quí Tăng jz bà:)))),Trung lập,False,,
cmt_showbiz021_0001_r03,showbiz_021,TOP Comments Nguyễn Trọng Nam,,True,,
cmt_showbiz_021_0109,showbiz_021,Rẻ rách vl :)))),Trung lập,False,,
cmt_showbiz_043_1616,showbiz_033,Sao tấm nào em HH cũng cười tươi thế nhỉ???,Trung lập,False,,
cmt_showbiz_005_0069,showbiz_005,Thạch Thảo mê liền,,True,,
cmt_showbiz014_0020_r01,showbiz_014,Mai Nguyễn ngũ hổ đập đá,,True,,
cmt_showbiz_021_0033,showbiz_021,Thế hoá ra là toàn kave à =)))),Cà khịa,False,,
cmt_showbiz011_0040_r10,showbiz_011,"Sống như đóa hoa Chắc do tâm lý yếu nên mới bị thao túng chứ ô kia éo đẹp trai xong lại toàn bạo lực lạnh,đi hẹn hò lần đầu còn nhờ trả tiền.Còn nói thật với đứa con gái trải đời thì cái hào nhoáng của ô Virus éo mài ra ăn được còn mắc nợ ấy.Chả được cái vẹo gì mà các bà đâm đầu vào",Cà khịa,False,,
cmt_showbiz009_0019_r07,showbiz_009,Uyn Phạm haha mk cũng phải tua để nghe lại,Trung lập,False,,
cmt_showbiz_017_0014,showbiz_017,,,True,,
cmt_showbiz_020_2448,showbiz_020,Hễ ai nhanh giàu là nhanh ăn cơm nhà nước thê.,Trung lập,False,,
cmt_showbiz_034_2150_r01,showbiz_034,Nguyễn Hoa ẹp chai dễ nhìn hơn á em 🤭🤭,,True,,
cmt_showbiz_034_1090_r21,showbiz_034,Phạm Tố Nga Tôi không đồng ý với bác nói thế đâu vì mặt lờ đẹp gấp vạn mặt Bình .,Trung lập,False,,
cmt_showbiz_043_1009,showbiz_033,Tuoi cươi la lm mây chuc nặm tiền nhiểu rồi thi cươi thối .,Trung lập,False,,
cmt_showbiz_020_1648,showbiz_020,Đức Mạnh,,True,,
cmt_showbiz_019_0304,showbiz_019,"Ai đi xin con nhỏ mặt chuột này cũng sợ

Từ lúc nghe tin xé giấy nợ công khai với dính dáng đường dây gái gọi là nên tước vương miệng được rồi 

Cộng thêm mấy cái chiêu trò bằng đại học nhảm nhí nữa",Trung lập,False,,
cmt_showbiz_020_2272,showbiz_020,Đỗ Hồng,,True,,
cmt_showbiz_014_0013,showbiz_014,"Đúng là Ngũ Hổ Lốn 
Lũ Ngủ Nướng 😂😂",Trung lập,False,,
cmt_showbiz_033_1948_r26,showbiz_033,Hoàng Long cùng họ mà nó vẫn lừa à,,True,,
cmt_showbiz008_0114_r03,showbiz_008,Nguyễn Ngọc Linh cũng tôi bà ơi bà,,True,,
cmt_showbiz_020_1693,showbiz_020,😘,,True,,
cmt_showbiz_033_1964_r02,showbiz_033,"Nguyễn Hạnh Cũng chỉ mượn hoa cúng Phật thôi, sản phẩm thì giả, pháp luật thì trốn thuế, tính bằng ngàn tỏi luôn. Rồi nó lừa được 10 cho 1, rồi tạo ra hình ảnh ""doanh nhân"" thành đạt nhưng có lòng tốt để lừa tiếp.",Trung lập,False,,
cmt_showbiz_011_0236,showbiz_011,"Hoàng không bao,giờ giống Rách :))",Cà khịa,False,,
cmt_showbiz_033_1792_r02,showbiz_033,Quang Anh Nguyễn quá nhiều tiền e nhỉ,,True,,
cmt_showbiz020_0852_r03,showbiz_020,Bánh Bao lụm xong mua acc lq 1000 skin:)),,True,,
cmt_showbiz_005_0053,showbiz_005,Đoàn  mình di chuyển lên núi dùm e,Trung lập,False,,
cmt_showbiz024_0003_r01,showbiz_024,"Hồ Bảo Longbie Video lúc ông an ập vào bắt nè, trông tã dã man Hóng Nhanh",Trung lập,False,,
cmt_showbiz_020_0011,showbiz_020,"hồi 2016 qua bã làm cặp phun mày mà làm xấu qắc,tới khi BH làm khó khách hàng,chỉ dc cái sedding giỏi",Trung lập,False,,
cmt_showbiz004_0009_r12,showbiz_004,"Thành Vịnh coi mấy má kia bảo đoạn cuối nhìn chú quanh sợ hãi ai đó ở ngoài nhìn thấy tội, nhà chú quang ai dô được??? Ai có thể khiến chú quang sợ hãi mà vội tắt live???",Cà khịa,False,,
cmt_showbiz_033_0021_r01,showbiz_033,Lê Hồng Nhung chuẩn,,True,,
cmt_showbiz_033_1957_r07,showbiz_033,Tân Trân Nhât ít chữ thì đừng bi bô.,,True,,
cmt_showbiz_034_1434_r01,showbiz_034,Phạm Huy Hoàng Đào hố cho 1 viên như myanma,,True,,
cmt_showbiz018_0042_r04,showbiz_018,"Tư Đồ Mạt tôi nói nghe rất nông cạn nhưng tôi ko thích tướng bạn nam này ngay từ đầu. nhìn cứ nham hiểu kiểu gì ý. đàn ông mặt quắt tai dơi, người thì gầy gò ốm yếu.",Cà khịa,False,,
cmt_showbiz_020_1653,showbiz_020,Phạm Hà,,True,,
cmt_showbiz_020_2080,showbiz_020,Yêu Lại Từ Đầu Nguyễn Quyên,,True,,
cmt_showbiz_009_0276,showbiz_009,"ông tổ ngành gaslight, thuần drift tổ lái, trả lời đ đúng trọng tâm clj bất kì câu hỏi nào, méo hiểu sao các chị em vẫn ngồi coi live được, t xem đoạn đồ lót nó bảo em thấy khó chịu là anh sửa luôn, clm thế là anh nhún ngta xong em thấy khó chịu nói với anh mai anh ko nhún chỗ đó nữa là đc à =))) dcm đ giải thích đồ lót đấy là của ai, có mqh như nào cứ vòng vo nhà anh bừa bãi mọi ng cứ vào cứ ra thoải mái... dm nhà m là nhà chứa à mà đồ cá nhân phụ nữ ko phải ny mà cũng phơi nhiễm cả ngày
Mai tao lên clip khoá mõm ông này như cách ngày xưa t cắt tiết thg Chưa biết",Trung lập,False,,
cmt_showbiz004_0005_r02,showbiz_004,"Phòng, chống ma túy - Công an TP. Hồ Chí Minh nhưng mà tốc độ rep cmt của cán bộ thì quá nhanh rồiiiii 😂😂😂",Cà khịa,False,,
cmt_showbiz016_0002_r24,showbiz_016,"Thịnh Bị Zucc xem thằng này nhìn cái mặt nó đã đ thấy có cảm tình, từ trc đến h xem đúng 1 thằng stream là thằng pew pew hồi còn đánh dota và chưa nổi tiếng, nhưng rồi dần dần cũng thể hiện rồi trong stream cũng chửi bới các kiểu nên là thôi",Trung lập,False,,
cmt_showbiz_043_1020,showbiz_033,"dù đúng hay sai đều có pháp luật và luật nhân quả hết , mình cũng cảm ơn chị ấy làm từ thiện rất nhiều cho bà con trong lúc khó khăn.",Trung lập,False,,
cmt_showbiz012_0007_r05,showbiz_012,"Thien Chaleunsouk rất hay , quá thâm thuý … ! 👍",,True,,
cmt_showbiz_044_1278,showbiz_034,Có vẻ shark ngu dần rồi,Trung lập,False,,
cmt_showbiz018_0019_r05,showbiz_018,"Trần Văn An đúng rồi, chỉ có kẻ ganh ăn tức ở mới muôn đời nát. Bạn may mắn đó, nên gắng giữ nha",Ủng hộ,False,,
cmt_showbiz_033_1975_r09,showbiz_033,Dũng Trần Hề hề...Hài...kém một chút ???một chút là hao nhiêu???chỉ là tập đầu thôi nhé.Còn nhiều tập nữa.,Trung lập,False,,
cmt_showbiz011_0037_r17,showbiz_011,Nguyễn Thanh Anh Quân Jack said: đ j cũng gọi hồn tao zậy,Cà khịa,False,,
cmt_showbiz_018_0147,showbiz_018,Đạo lý cho lắm 🙏🏻,Trung lập,False,,
cmt_showbiz018_0012_r16,showbiz_018,Nữ NHi phụ nữ giờ qua hay bàn tay vẫn chưa xác dc dc bến đỗ cuối,Cà khịa,False,,
cmt_showbiz011_0013_r01,showbiz_011,Phuoc Nguyen má coi mà muốn xé đcuong luôn ak,Phẫn nộ,False,,
cmt_showbiz_020_2078,showbiz_020,Trang Kpah,,True,,
cmt_showbiz_018_0199,showbiz_018,Tới bỏ nhau mà cũng phải đạo lý mới chịu.,Trung lập,False,,
cmt_showbiz_021_0006,showbiz_021,Chỉ là lộ trước với sao thôi chưa hết đâu 🤣🤣🤣🤣,Cà khịa,False,,
cmt_showbiz_010_0064,showbiz_010,😂,,True,,
cmt_showbiz_010_0260,showbiz_010,Đức Hiếu trợ lí,,True,,
cmt_showbiz_033_0001_r190,showbiz_033,Nguyễn Việt Tùng nếu chọn 1000ty đi tù nghĩ duỡng và 100ty đi nghĩ duỡng resort. T chọn cái thứ2,Cà khịa,False,,
cmt_showbiz_030_0066,showbiz_030,Lòi sỷ,Trung lập,False,,
cmt_showbiz020_2829_r75,showbiz_020,Kimchon Quân nta giàu nta trước khi xây nta cũng xem xét chán r b ơi. còn buôn hàng giả hàng nhái thì sớm hay muộn cũng sẽ bị bắt thôi đừng đổ tại di mộ vs xây mộ to mà bị phạm. mộ này nta cũng xây lâu r kp ms xây ngày 1 ngày 2 song bị bắt. 😊,Trung lập,False,,
cmt_showbiz009_0022_r01,showbiz_009,Hà Th Quyết  vác b đi khắp hn,Trung lập,False,,
cmt_showbiz011_0036_r08,showbiz_011,Lê Thị Mỹ Huyền Lê Thị Mỹ Huyền,,True,,
cmt_showbiz_033_1976_r11,showbiz_033,"Hải An Home chuẩn luôn, bà cô nhà tôi tin hh lắm rất là tích cực xem live, mua hàng toàn tiền triệu , tôi nói còn không tin nữa 😂",Trung lập,False,,
cmt_showbiz019_0025_r01,showbiz_019,Hoàng Tuấn Minhthế m có tin 1 lọ dầu tràm bằng 20 cây tràm không???  1 lọ dầu dừa bằng mấy trái dừa??  Rồi m ăn 1 bó rau m lấy được tất cả chất dinh dưỡng trong rau đó không hay chỉ bao nhiêu % còn lại là xuất ra ngoài theo đường ruột già??. Bán cho m 1 kg gương sen chỉ 20k nhưng bán cho m 1 lạng tim sen tới 150k đó .m hãy tự tìm hiểu,Trung lập,False,,
cmt_showbiz011_0045_r02,showbiz_011,Huỳnh Thảo không quên nhé phải lên tiếng chứ,Ủng hộ,False,,
cmt_showbiz018_0010_r01,showbiz_018,Như Quỳnh đọc lại vẫn thấy ko hiểu 😳,Cà khịa,False,,
cmt_showbiz_044_0680,showbiz_034,Thôi làm từ thiên cho người nghèo khô đi mal lây phước cho con cháu chêt cũng có mang đuoc đi đâu,Trung lập,False,,
cmt_showbiz_033_0001_r140,showbiz_033,Hồng Chill tiền núi. Chưa đi thì đừng phán như mình trải qua vậy :))) trong tò bao thuốc thăng long 100k biết k,Cà khịa,False,,
cmt_showbiz022_0008_r01,showbiz_022,Đỗ Ngọc y chang. Đóng cửa xin lỗi vợ trước rồi hãy nói. Đây đi xin lỗi cộng đồng thôi. Thằng mất dạy. Tội vợ với đứa con,Trung lập,False,,
cmt_showbiz_043_0635,showbiz_033,Mẹ t cũng vẫn cố chấp lắm,Trung lập,False,,
cmt_showbiz020_1001_r21,showbiz_020,Thanh Rose,,True,,
cmt_showbiz_033_1942_r38,showbiz_033,Văn Quang im thì k giàu dc🤣🤣,,True,,
cmt_showbiz_034_1092_r09,showbiz_034,Văn Tiến khác gì Ck của Quyết FLC đâu cùng 1 hình thức mà thôi. Quả này Bình Nhợn ko đi tù hơi phí!,Trung lập,False,,
cmt_showbiz_010_0224,showbiz_010,Hoa hồng ảo thuật Bảo Trâm,Trung lập,False,,
cmt_showbiz_044_0022,showbiz_034,Chia hết cho dân,Cà khịa,False,,
